﻿language,unit,word,definition
"עברית","5","ווּלְגָרִי","המוני, גס, פשוט ביותר"
"עברית","5","זוֹג","החלק החיצון בפעמון, דפנותיו של פעמון (מה שמַכֶּה בזוג הוא העִנְבָּל)"
"עברית","5","חֲדַל פֵּרָעוֹן","מי שלא מסוגל לשלם את חובו"
"עברית","5","חוֹרֵשׁ מְזִמּוֹת","זומם, מתכנן להרע"
"עברית","5","חֵלֶב","שומן המצוי בגופם של בעלי חיים"
"עברית","5","חֵלֶב","שעוות נר"
"עברית","5","חִלּוּפֵי גַּבְרֵי","החלפת בעלי תפקידים"
"עברית","5","חָלַט","יצק מים חמים"
"עברית","5","חֲלִיפַת מִכְתָּבִים","התכתבות בין שני אנשים או גופים"
"עברית","5","חֵמָה","כעס, זעם, רוגז"
"עברית","5","חָנוּט","מומיה"
"עברית","5","חֲנִיטָה","השריית גופת אדם או חיה בחומר מיוחד המונע ממנה להירקב"
"עברית","5","חֲפוּי רֹאשׁ","נבוך, מבויש, נכלם"
"עברית","5","חֻרְשָף","ארטישוק"
"עברית","5","טִכֵּס עֵצָה","התייעץ, חיפש תחבולה"
"עברית","5","טְפָחוֹת","הקורות העליונות של מבנה"
"עברית","5","טְרוּט עֵינַיִם","בעל עיניים עצומות למחצה בשל עייפות, חוסר שינה או חולי"
"עברית","5","טְרוּנְיָה","תלונה, תרעומת, טענה קשה"
"עברית","5","יָגוֹן","תסכול, דכדוך, דיכאון"
"עברית","5","יוֹבֵל","חמישים שנה"
"עברית","5","יוּבַל","נחל, זרוע של נהר"
"עברית","5","יוֹגֵב","איכר, עובד אדמה, חקלאי"
"עברית","5","יוֹשֵׁב קְרָנוֹת","בטלן, הולך בטל (קרן = פינה), אוכל לחם חסד"
"עברית","5","יֵש דְּבָרִים בְּגוֹ","יש טעם בדבר, יש בזה היגיון"
"עברית","5","כָּאוֹטי","במצב של אי סדר"
"עברית","5","כָּאוֹס","ערבוביה, תוהו ובוהו"
"עברית","5","כְּבוּדָּה","מטען, משא"
"עברית","5","כּוֹתֶרֶת","העלים הצבעוניים של הפרח"
"עברית","5","כּוֹתֶרֶת","אדריכלות - החלק העליון של עמוד אבן, בדרך כלל כותרת העמוד מקושטת במוטיב צמחי"
"עברית","5","כְּזַיִת","קצת, מעט, קמעה"
"עברית","5","כִּישוֹר","קנה שנכרכים עליו חוטי הצמר או הפשתן הנטווים"
"עברית","5","כִּמְטַחֲוֵי קֶשֶׁת","קרוב, בהישג יד, בקרבת מקום (בטווח ירייה של חץ מקשת)"
"עברית","5","כָּפִיס","קרש, קורת עץ"
"עברית","5","לַבְלָר","פקיד, מזכיר"
"עברית","5","לוֹיָאלִי","נאמן, שומר אמונים"
"עברית","5","לָטֶנְטי","חבוי, כמוס, רדום (להיפך: אוֹבֵרְטִי)"
"עברית","5","לְעֵילָא וּלְעֵילָא","הטוב ביותר, המובחר"
"עברית","5","מַבּוּעַ","מעיין, מקור, יסוד"
"עברית","5","מוֹנוֹגַמְיָה","נשיאת אשה אחת בלבד (להיפך: ביגמיה, פוליגמיה)"
"עברית","5","מוֹנוֹתֵאִיזְם","אמונה באל אחד"
"עברית","5","מַזְלֵף","משפך"
"עברית","5","מְחַרְחֵר (רִיב)","סכסכן, איש מדון"
"עברית","5","מִיטַת סְדוֹם","מקום או מצב שאין בו חופש פעולה"
"עברית","5","מָלַק","ערף את ראשו של בעל חיים"
"עברית","5","מַסָּד","בסיס, יסוד"
"עברית","5","מְסוּפָּק","מלא ספקות, שרוי בספק"
"עברית","5","מְסוּפָּק","בא על סיפוקו"
"עברית","5","מְעֻקָּר","שעבר חיטוי מוחלט מכל החיידקים שבו, סטֶרילי"
"עברית","5","מַקְצוּעָה","אחד מכליו של הנגר המשמש להחלקת עצים"
"עברית","5","מַרְבֵּק","מקום בו מפטמים בעלי חיים"
"עברית","5","מַרְחֶשֶׁת","מחבת לטיגון"
"עברית","5","מַרְצֵע","מכשיר ניקוב (עבד נרצע - עבד עולם שסומן ע""י ניקוב אוזנו)"
"עברית","5","מָשַׁךְ בְּעֵט","עסק בכתיבה, כתב דברי ספרות"
"עברית","5","מַשְׂכִּית","ציור, תמונה"
"עברית","5","מַשְׂכִּית","קישוט, תכשיט"
"עברית","5","נְאָקָה","אנחת כאב, גניחה"
"עברית","5","נָאקָה","הנקבה של הגמל"
"עברית","5","נֶחְבָּא אֶל הַכֵּלִים","מי שאינו יהיר ואינו מתרברב, צנוע"
"עברית","5","נָס לֵחוֹ","איבד מערכו, איבד מכוחו"
"עברית","5","נֶקֶב / נַקְבּוּבִית","חור קטן, חריר"
"עברית","5","סַדָן","בסיס מעץ או מתכת עליו מניחים חומרים שונים כדי לעבדם (בין הפטיש לסדן - נמצא במצב ללא מוצא)"
"עברית","5","סַדָן","הקטע הבולט מן הקרקע של העץ לאחר שנכרת, גדם, גדע"
"עברית","5","עוֹלָל / עוֹלֵל","תינוק"
"עברית","5","עָטָה","לבש, התכסה"
"עברית","5","עָיִר","חמור צעיר"
"עברית","5","עָרַג","זעק, התחנן"
"עברית","5","עָרַג","רצה מאוד, השתוקק, התגעגע"
"עברית","5","עֲרִירִי","בודד, גלמוד, מיותם"
"עברית","5","עֲרִירִי","חסר צאצאים"
"עברית","5","עֲשָׂבִים שּׁוֹטִים","דברים שליליים שיש להיפטר מהם, עשבים רעים"
"עברית","5","פוֹרְס מָז&#39;וֹר","אירוע שנמצא מעבר לשליטתנו ושלא ניתן לצפות מראש, יד הגורל"
"עברית","5","פּוֹשֵט עוֹרוֹת","מי שגובה מחיר מופקע על מרכולתו או שירותיו, נצלן"
"עברית","5","פַּרְגּוֹל","שוט"
"עברית","5","פְּרֶמְיֵירָה","הצגת הבכורה, ההופעה הראשונה"
"עברית","5","צִיקְלוֹן","סופה"
"עברית","5","צִיקְלוֹן","תרמיל"
"עברית","5","צַיְקָן","קמצן, צר עין"
"עברית","5","צָפִיר","תַּיִשׁ"
"עברית","5","קֻבַּעַת","גביע, כוס או קערה עם ""רגל"""
"עברית","5","קוֹהֶרֶנְטִי","שיש קשר בין חלקיו, רציף, עקבי"
"עברית","5","קוֹקֵטִי","גנדרן, מתחנחן"
"עברית","5","קוֹרֶקְטִי","נאות, ענייני"
"עברית","5","קִלְטֵר","הפך את האדמה, פורר את האדמה"
"עברית","5","קָפָא עַל שְׁמָרָיו","היה שמרני, לא התקדם"
"עברית","5","קֹצֶר רוּחַ","חוסר סובלנות"
"עברית","5","קֶרֶת","עיר, קריה"
"עברית","5","קַרְתָן","כינוי גנאי לאדם שמרן (קַרְתָּנוּת = פרובינציאליות)"
"עברית","5","קַרְתָּנִי","בן עיר קטנה"
"עברית","5","רוֹדֵף שְׂרָרָה","כינוי לתאב כוח והשפעה"
"עברית","5","שִׁבֹּלֶת","גבעול התבואה עצמו"
"עברית","5","שָׁדוּד","עייף מאוד, מדוכא,"
"עברית","5","שׁוֹבֵב אֶת נַפְשׁוֹ","עודד אותו, דרבן אותו"
"עברית","5","שָׂטַם","שנא, תיעב"
"עברית","5","שֶׂכְוִי","תרנגול"
"עברית","5","שְׁנָתוֹת","קווי סימון על כלי למדידת כמות"
"עברית","5","שָׁעָה קַלָּה","פרק זמן קצר"
"עברית","5","שַׁפִּיר","טוב, בסדר, מניח את הדעת"
"עברית","5","שָׂפַת","שם כלי לחימום על האש (שפת את הקומקום - שם את הקומקום על האש)"
"עברית","5","שָׁקַט עַל שְׁמָרָיו","היה שמרני, לא התקדם"
"עברית","5","תּוּגָה","דכדוך, דכאון"
"עברית","5","תּוֹפֶת","גיהינום, מקום נורא אשר יש בו סכנת חיים"
"עברית","5","תַּרְוָוד","כף מבשלים, מצקת"
"עברית","6","אֶבֶן דֶּרֶךְ","נקודת ציון המסמנת אירוע משמעותי בהשתלשלות של מאורעות"
"עברית","6","אֶבֶן רֵחַיִים עַל צַוָּוארוֹ","אחריות כבדה שמעיקה עליו וממנה לא יכול להשתחרר, קושי רב"
"עברית","6","אֲבַק אָדָם","אדם חסר ערך"
"עברית","6","אַדֶּרֶת","גלימה, מעיל עליון רחב (בעיקר של איש עשיר או מכובד)"
"עברית","6","אוד","גזיר (חתיכת) עץ שלא נשרף כולו"
"עברית","6","אוֹפּוֹרְטוּנִיזְם","ניצול הזדמנויות (בדרך כלל בהקשר שלילי) (הזדמנות - opportunity)"
"עברית","6","אוֹרֶךְ רוּחַ","סבלנות, מתינות"
"עברית","6","אֲחוּז תְּזָזִית","חסר מנוחה, בעל מרץ בלתי נדלה ובלתי נשלט, נסער"
"עברית","6","אֵימָתַי","מתי?"
"עברית","6","אֵין יָדוֹ מַשֶּׂגֶת","אין ביכולתו להשיג, אינו יכול לרכוש או לממן"
"עברית","6","אִישׁ קְּצָווֹת","אדם קיצוני"
"עברית","6","אִלְחוּשׁ","גרימה לחוסר תחושה בחלק בגוף, הרדמה"
"עברית","6","אַלְיָה וְקוֹץ בָּהּ","דבר טוב שיש בו פגם קטן"
"עברית","6","אַמְבָּר","אסם, מחסן תבואה"
"עברית","6","אִמֵּץ אֶת יָדָיו","עודד אותו, דרבן אותו"
"עברית","6","אַרְכָאִי","מיושן, עתיק, קדום, ששייך לעבר"
"עברית","6","אַרְכִיפֶּלָג","קבוצת איים"
"עברית","6","אֶשְׁנָב","חלון קטן, פתח"
"עברית","6","אַשְׁפָּרָה","עיבוד ושיפור האריג"
"עברית","6","אַשְׁפָּרָה","גימור איכותי ומשופר של מוצר (בדרך כלל טקסטיל או בטון)"
"עברית","6","בָּא בִּדְבָרִים","דיבר עמו, שוחח"
"עברית","6","בָּא כֹּחַ","מורשה, נציג"
"עברית","6","בָּאוּ לְעֵמֶק הַשָּׁוֶוה","התפשרו, הסכימו, השתוו"
"עברית","6","בּוּסְתָן","גן של עצי פרי"
"עברית","6","בַּחֲרוּת","תחילת תקופת הבגרות (מהמילה בחור)"
"עברית","6","בֵּין הַעַרְבַּיִם","הזמן בין שקיעת השמש ועד שמחשיך, לפנות ערב"
"עברית","6","בֵּין הַשְׁמָשוֹת","בין ערביים, בזמן דמדומים, לפנות ערב"
"עברית","6","בֵּית מִטְבָּחַיִם","משחטה"
"עברית","6","בֵּית נְתִיבוֹת","אולם נוסעים בשדה תעופה או בתחנת רכבת"
"עברית","6","בֵּית תַּמְחוּי","מקום שמחלק אוכל לעניים בחינם או תמורת תשלום סמלי"
"עברית","6","בִּמְחִי יָד","בלי מאמץ, בהינף יד"
"עברית","6","בֶּן-לְוָיָה","מי שמתלווה לאדם אחר, שהולך איתו"
"עברית","6","בַּעֲלֵי שְׂרָרָה","אנשים הנושאים בתפקיד רשמי כלשהו, אנשים רמי דרג בשלטון (בנימת גנאי)"
"עברית","6","בַּעֲרוֹב יָמָיו","בסוף חייו, לעת זקנתו"
"עברית","6","בֵּרָא","כרת צמחיה, יצר קרחת יער"
"עברית","6","בְּשׂוֹרָה","ידיעה חשובה"
"עברית","6","גֶּבֶר","תרנגול"
"עברית","6","גּוּזְמָה","הגזמה, הפרזה"
"עברית","6","גּוּשְׁפַּנְקָה","חותמת רשמית של אדם רם מעלה"
"עברית","6","גּוּשְׁפַּנְקָה","אישור סופי"
"עברית","6","גָּזַר","הסיק"
"עברית","6","גָּזַר","פסק, קבע את גזר הדין"
"עברית","6","גְּזֵרָה שָׁוָוה","השוואה בין שני דברים ולמידה על האחד מן האחר"
"עברית","6","גַּיִס חֲמִישִׁי","כינוי לבוגדים מבית, גורם פנימי המסייע לאויב"
"עברית","6","גָּמַר בְּדַעְתּוֹ / בְּלִבּוֹ / אוֹמֶר","החליט"
"עברית","6","דִּיאָלוֹג","דו שיח"
"עברית","6","דְּיוֹטָה","קומה בבית"
"עברית","6","דיוֹתָה","כלי קיבול לדיו"
"עברית","6","דֹּכִי","רעש הגלים כשהם מתנפצים"
"עברית","6","דַלְפוֹן","עני"
"עברית","6","הִבְרִיחַ","נעל, סגר באמצעות בריח"
"עברית","6","הִבְרִיחַ","הכניס פנימה בניגוד לחוק"
"עברית","6","הִגִיר","שפך, הזיל"
"עברית","6","הוֹלֵךְ בָּטֵל","בטלן"
"עברית","6","הוֹקִיעַ","תקף מילולית, מתח ביקורת, גינה"
